id	text_id	id_in_text	offset_start	offset_end	y_value	y_predict	X_text
2005	0e907084924440999de16a2912cd7878	45	227	237	O	O	possession
2006	0e907084924440999de16a2912cd7878	49	249	254	O	O	mesne
2007	0e907084924440999de16a2912cd7878	50	255	261	O	O	profit
2008	0e907084924440999de16a2912cd7878	52	264	272	O	O	Rs.500/-
2009	0e907084924440999de16a2912cd7878	55	282	294	O	O	incorporated
2010	0ecfa459937b4f89b1b4f1b76b566a56	1	4	15	O	O	petitioners
2011	0ecfa459937b4f89b1b4f1b76b566a56	2	16	22	O	O	allege
2012	0ecfa459937b4f89b1b4f1b76b566a56	7	42	47	O	O	aware
2013	0ecfa459937b4f89b1b4f1b76b566a56	10	58	65	O	O	exparte
2014	0ecfa459937b4f89b1b4f1b76b566a56	11	66	74	O	O	impugned
2015	0ecfa459937b4f89b1b4f1b76b566a56	12	75	80	O	O	award
2016	0ecfa459937b4f89b1b4f1b76b566a56	13	81	86	O	O	dated
2017	0ecfa459937b4f89b1b4f1b76b566a56	14	87	97	B-DATE	B-DATE	10.09.2018
2018	0ecfa459937b4f89b1b4f1b76b566a56	17	107	111	O	O	came
2019	0ecfa459937b4f89b1b4f1b76b566a56	19	115	119	O	O	know
2020	0ecfa459937b4f89b1b4f1b76b566a56	22	130	137	O	O	passing
2021	0ecfa459937b4f89b1b4f1b76b566a56	25	146	151	O	O	award
2022	0ecfa459937b4f89b1b4f1b76b566a56	28	163	172	O	O	receiving
2023	0ecfa459937b4f89b1b4f1b76b566a56	29	173	179	O	O	notice
2024	0ecfa459937b4f89b1b4f1b76b566a56	32	187	196	O	O	execution
2025	0ecfa459937b4f89b1b4f1b76b566a56	33	197	205	O	O	petition
2026	0ecfa459937b4f89b1b4f1b76b566a56	35	207	209	O	O	Ex
2027	0ecfa459937b4f89b1b4f1b76b566a56	37	210	220	O	O	No.60/2019
2028	0ecfa459937b4f89b1b4f1b76b566a56	40	226	235	O	O	execution
2029	0ecfa459937b4f89b1b4f1b76b566a56	43	243	248	O	O	award
2030	0ecfa459937b4f89b1b4f1b76b566a56	46	259	264	O	O	court
2031	0ed8d34e00614fa2887f1c8be055bbb1	3	11	21	O	O	subsequent
2032	0ed8d34e00614fa2887f1c8be055bbb1	4	22	27	O	O	cases
2033	0ed8d34e00614fa2887f1c8be055bbb1	7	33	40	B-COURT	B-COURT	Supreme
2034	0ed8d34e00614fa2887f1c8be055bbb1	8	41	46	I-COURT	I-COURT	Court
2035	0ed8d34e00614fa2887f1c8be055bbb1	9	47	54	O	O	invoked
2036	0ed8d34e00614fa2887f1c8be055bbb1	11	59	72	O	O	extraordinary
2037	0ed8d34e00614fa2887f1c8be055bbb1	12	73	79	O	O	powers
2038	0ed8d34e00614fa2887f1c8be055bbb1	14	86	93	B-PROVISION	B-PROVISION	Article
2039	0ed8d34e00614fa2887f1c8be055bbb1	15	94	97	I-PROVISION	I-PROVISION	142
2040	0ed8d34e00614fa2887f1c8be055bbb1	18	105	117	B-STATUTE	B-STATUTE	Constitution
2041	0ed8d34e00614fa2887f1c8be055bbb1	20	121	126	I-STATUTE	I-STATUTE	India
2042	0ed8d34e00614fa2887f1c8be055bbb1	22	130	135	O	O	order
2043	0ed8d34e00614fa2887f1c8be055bbb1	25	142	150	O	O	complete
2044	0ed8d34e00614fa2887f1c8be055bbb1	26	151	158	O	O	justice
2045	0ed8d34e00614fa2887f1c8be055bbb1	29	166	173	O	O	parties
2046	0ed8d34e00614fa2887f1c8be055bbb1	31	179	184	O	O	faced
2047	0ed8d34e00614fa2887f1c8be055bbb1	34	192	201	O	O	situation
2048	0ed8d34e00614fa2887f1c8be055bbb1	37	212	220	O	O	marriage
2049	0ed8d34e00614fa2887f1c8be055bbb1	38	221	225	O	O	ties
2050	0ed8d34e00614fa2887f1c8be055bbb1	40	230	240	O	O	completely
2051	0ed8d34e00614fa2887f1c8be055bbb1	41	241	247	O	O	broken
2052	0ed8d34e00614fa2887f1c8be055bbb1	46	265	276	O	O	possibility
2053	0ed8d34e00614fa2887f1c8be055bbb1	47	277	287	O	O	whatsoever
2054	0ed8d34e00614fa2887f1c8be055bbb1	50	295	302	O	O	spouses
2055	0ed8d34e00614fa2887f1c8be055bbb1	51	303	309	O	O	coming
2056	0f3a74c7612d4972997f50f4e450ab00	2	3	4	O	O	1
2057	0f3a74c7612d4972997f50f4e450ab00	6	82	86	O	O	R.P.
2058	0f3a74c7612d4972997f50f4e450ab00	7	87	90	O	O	Nos
2059	0f3a74c7612d4972997f50f4e450ab00	9	92	101	O	O	1399/2017
2060	0f3a74c7612d4972997f50f4e450ab00	12	185	194	O	O	1401/2017
2061	0f3a74c7612d4972997f50f4e450ab00	14	198	202	B-COURT	B-COURT	High
2062	0f3a74c7612d4972997f50f4e450ab00	15	203	208	I-COURT	I-COURT	Court
2063	0f3a74c7612d4972997f50f4e450ab00	17	212	218	I-COURT	I-COURT	Madhya
2064	0f3a74c7612d4972997f50f4e450ab00	18	219	226	I-COURT	I-COURT	Pradesh
2065	0f3a74c7612d4972997f50f4e450ab00	20	229	234	I-COURT	I-COURT	Bench
2066	0f3a74c7612d4972997f50f4e450ab00	22	238	244	I-COURT	I-COURT	Indore
2067	0f3a74c7612d4972997f50f4e450ab00	25	251	259	O	O	Division
2068	0f3a74c7612d4972997f50f4e450ab00	26	260	265	O	O	Bench
2069	0f3a74c7612d4972997f50f4e450ab00	28	267	274	O	O	Hon'Ble
2070	0f3a74c7612d4972997f50f4e450ab00	29	275	278	O	O	Mr.
2071	0f3a74c7612d4972997f50f4e450ab00	30	279	286	O	O	Justice
2072	0f3a74c7612d4972997f50f4e450ab00	31	287	292	B-JUDGE	B-JUDGE	Vivek
2073	0f3a74c7612d4972997f50f4e450ab00	32	293	298	I-JUDGE	I-JUDGE	Rusia
2074	0f3a74c7612d4972997f50f4e450ab00	35	308	315	O	O	Hon'Ble
2075	0f3a74c7612d4972997f50f4e450ab00	36	316	319	O	O	Mr.
2076	0f3a74c7612d4972997f50f4e450ab00	37	320	327	O	O	Justice
2077	0f3a74c7612d4972997f50f4e450ab00	38	328	332	B-JUDGE	B-JUDGE	Amar
2078	0f3a74c7612d4972997f50f4e450ab00	39	333	337	I-JUDGE	I-JUDGE	Nath
2079	0f3a74c7612d4972997f50f4e450ab00	41	339	349	I-JUDGE	O	Kesharwani
2080	0f3a74c7612d4972997f50f4e450ab00	45	382	386	O	O	R.P.
2081	0f3a74c7612d4972997f50f4e450ab00	48	391	395	O	O	1399
2082	0f3a74c7612d4972997f50f4e450ab00	50	399	403	O	O	2017
2083	0f3a74c7612d4972997f50f4e450ab00	52	404	409	B-PETITIONER	O	Chief
2084	0f3a74c7612d4972997f50f4e450ab00	53	410	419	I-PETITIONER	O	Executive
2085	0f3a74c7612d4972997f50f4e450ab00	54	420	427	I-PETITIONER	O	Officer
2086	0f3a74c7612d4972997f50f4e450ab00	56	429	434	I-PETITIONER	O	Dewas
2087	0f3a74c7612d4972997f50f4e450ab00	57	435	446	I-PETITIONER	O	Development
2088	0f3a74c7612d4972997f50f4e450ab00	58	447	456	I-PETITIONER	O	Authority
2089	0f3a74c7612d4972997f50f4e450ab00	61	458	466	I-PETITIONER	O	District
2090	0f3a74c7612d4972997f50f4e450ab00	62	467	472	I-PETITIONER	O	Dewas
2091	0f3a74c7612d4972997f50f4e450ab00	65	544	557	O	O	---Petitioner
2092	0f3a74c7612d4972997f50f4e450ab00	68	600	606	O	O	Versus
2093	0f3a74c7612d4972997f50f4e450ab00	70	608	609	O	O	1
2094	0f3a74c7612d4972997f50f4e450ab00	73	615	619	B-RESPONDENT	B-RESPONDENT	Umar
2095	0f3a74c7612d4972997f50f4e450ab00	74	620	623	I-RESPONDENT	I-RESPONDENT	Ali
2096	0f3a74c7612d4972997f50f4e450ab00	75	624	625	O	O	S
2097	0f3a74c7612d4972997f50f4e450ab00	77	626	628	O	O	o.
2098	0f3a74c7612d4972997f50f4e450ab00	78	629	634	O	O	Wazib
2099	0f3a74c7612d4972997f50f4e450ab00	79	635	638	O	O	Ali
2100	0f3a74c7612d4972997f50f4e450ab00	81	640	644	O	O	Aged
2101	0f3a74c7612d4972997f50f4e450ab00	82	645	647	O	O	52
2102	0f3a74c7612d4972997f50f4e450ab00	83	648	653	O	O	years
2103	0f3a74c7612d4972997f50f4e450ab00	85	655	658	O	O	Occ
2104	0f3a74c7612d4972997f50f4e450ab00	87	660	671	O	O	Agriculture
2105	0f3a74c7612d4972997f50f4e450ab00	90	673	674	O	O	2
2106	0f3a74c7612d4972997f50f4e450ab00	93	680	685	B-RESPONDENT	B-RESPONDENT	Afsar
2107	0f3a74c7612d4972997f50f4e450ab00	94	686	689	I-RESPONDENT	I-RESPONDENT	Ali
2108	0f3a74c7612d4972997f50f4e450ab00	95	690	691	O	O	S
2109	0f3a74c7612d4972997f50f4e450ab00	97	692	694	O	O	o.
2110	0f3a74c7612d4972997f50f4e450ab00	98	695	700	O	O	Wazib
2111	0f3a74c7612d4972997f50f4e450ab00	99	701	704	O	O	Ali
2112	0f3a74c7612d4972997f50f4e450ab00	101	706	710	O	O	Aged
2113	0f3a74c7612d4972997f50f4e450ab00	102	711	713	O	O	45
2114	0f3a74c7612d4972997f50f4e450ab00	103	714	719	O	O	years
2115	0f3a74c7612d4972997f50f4e450ab00	105	721	724	O	O	Occ
2116	0f3a74c7612d4972997f50f4e450ab00	107	726	737	O	O	Agriculture
2117	0f3a74c7612d4972997f50f4e450ab00	110	739	740	O	O	3
2118	0f3a74c7612d4972997f50f4e450ab00	113	746	755	B-RESPONDENT	B-PETITIONER	Bismillah
2119	0f3a74c7612d4972997f50f4e450ab00	114	756	758	I-RESPONDENT	I-PETITIONER	Bi
2120	0f3a74c7612d4972997f50f4e450ab00	115	759	760	O	O	W
2121	0f3a74c7612d4972997f50f4e450ab00	117	761	763	O	O	o.
2122	0f3a74c7612d4972997f50f4e450ab00	118	764	769	O	O	Wazib
2123	0f3a74c7612d4972997f50f4e450ab00	119	770	773	O	O	Ali
2124	0f3a74c7612d4972997f50f4e450ab00	121	775	779	O	O	Aged
2125	0f3a74c7612d4972997f50f4e450ab00	122	780	782	O	O	52
2126	0f3a74c7612d4972997f50f4e450ab00	123	783	788	O	O	years
2127	0f3a74c7612d4972997f50f4e450ab00	125	790	793	O	O	Occ
2128	0f3a74c7612d4972997f50f4e450ab00	131	812	813	O	O	R
2129	0f3a74c7612d4972997f50f4e450ab00	133	814	816	O	O	o.
2130	0f3a74c7612d4972997f50f4e450ab00	134	817	823	O	O	Sulpur
2131	0f3a74c7612d4972997f50f4e450ab00	135	824	830	O	O	Tehsil
2132	0f3a74c7612d4972997f50f4e450ab00	137	832	840	O	O	District
2133	0f3a74c7612d4972997f50f4e450ab00	138	841	846	O	O	Dewas
2134	0f3a74c7612d4972997f50f4e450ab00	141	848	849	O	O	4
2135	0f3a74c7612d4972997f50f4e450ab00	144	855	860	B-RESPONDENT	B-RESPONDENT	State
2136	0f3a74c7612d4972997f50f4e450ab00	146	864	868	I-RESPONDENT	I-RESPONDENT	M.P.
2137	0f3a74c7612d4972997f50f4e450ab00	148	877	886	O	I-RESPONDENT	Collector
2138	0f3a74c7612d4972997f50f4e450ab00	150	888	894	O	I-RESPONDENT	Dewas/
2139	0f3a74c7612d4972997f50f4e450ab00	152	902	906	O	I-RESPONDENT	Land
2140	0f3a74c7612d4972997f50f4e450ab00	153	907	918	O	I-RESPONDENT	Acquisition
2141	0f3a74c7612d4972997f50f4e450ab00	154	919	926	O	I-RESPONDENT	Officer
2142	0f3a74c7612d4972997f50f4e450ab00	156	928	940	O	I-RESPONDENT	Collectorate
2143	0f3a74c7612d4972997f50f4e450ab00	157	941	947	O	I-RESPONDENT	Office
2144	0f3a74c7612d4972997f50f4e450ab00	159	949	954	O	I-RESPONDENT	Dewas
2145	0f3a74c7612d4972997f50f4e450ab00	162	956	957	O	O	5
2146	0f3a74c7612d4972997f50f4e450ab00	165	963	975	B-RESPONDENT	B-RESPONDENT	Commissioner
2147	0f3a74c7612d4972997f50f4e450ab00	167	977	984	I-RESPONDENT	I-RESPONDENT	Revenue
2148	0f3a74c7612d4972997f50f4e450ab00	169	986	992	I-RESPONDENT	I-RESPONDENT	Ujjain
2149	0f3a74c7612d4972997f50f4e450ab00	170	993	1001	I-RESPONDENT	I-RESPONDENT	Division
2150	0f3a74c7612d4972997f50f4e450ab00	174	1011	1023	O	I-RESPONDENT	Commissioner
2151	0f3a74c7612d4972997f50f4e450ab00	175	1024	1030	O	I-RESPONDENT	Office
2152	0f3a74c7612d4972997f50f4e450ab00	177	1032	1038	O	I-RESPONDENT	Ujjain
2153	0f3a74c7612d4972997f50f4e450ab00	180	1101	1115	O	O	---Respondents
2154	0f3a74c7612d4972997f50f4e450ab00	183	1147	1151	O	O	R.P.
2155	0f3a74c7612d4972997f50f4e450ab00	186	1156	1160	O	O	1401
2156	0f3a74c7612d4972997f50f4e450ab00	188	1164	1168	O	O	2017
2157	0f3a74c7612d4972997f50f4e450ab00	190	1169	1174	B-PETITIONER	O	Chief
2158	0f3a74c7612d4972997f50f4e450ab00	191	1175	1184	I-PETITIONER	O	Executive
2159	0f3a74c7612d4972997f50f4e450ab00	192	1185	1192	I-PETITIONER	O	Officer
2160	0f3a74c7612d4972997f50f4e450ab00	194	1194	1199	I-PETITIONER	O	Dewas
2161	0f3a74c7612d4972997f50f4e450ab00	195	1200	1211	I-PETITIONER	O	Development
2162	0f3a74c7612d4972997f50f4e450ab00	196	1212	1221	I-PETITIONER	O	Authority
2163	0f3a74c7612d4972997f50f4e450ab00	199	1223	1231	I-PETITIONER	O	District
2164	0f3a74c7612d4972997f50f4e450ab00	200	1232	1237	I-PETITIONER	O	Dewas
2165	0f3a74c7612d4972997f50f4e450ab00	203	1309	1322	O	O	---Petitioner
2166	0f3a74c7612d4972997f50f4e450ab00	206	1365	1371	O	O	Versus
2167	0f3a74c7612d4972997f50f4e450ab00	208	1373	1374	O	O	1
2168	0f3a74c7612d4972997f50f4e450ab00	211	1380	1386	B-RESPONDENT	B-RESPONDENT	Rehmat
2169	0f3a74c7612d4972997f50f4e450ab00	212	1387	1390	I-RESPONDENT	I-RESPONDENT	Ali
2170	0f3a74c7612d4972997f50f4e450ab00	213	1391	1392	O	O	S
2171	0f3a74c7612d4972997f50f4e450ab00	215	1393	1395	O	O	o.
2172	0f3a74c7612d4972997f50f4e450ab00	216	1396	1401	O	O	Nazir
2173	0f3a74c7612d4972997f50f4e450ab00	217	1402	1405	O	O	Ali
2174	0f3a74c7612d4972997f50f4e450ab00	219	1407	1411	O	O	Aged
2175	0f3a74c7612d4972997f50f4e450ab00	220	1412	1414	O	O	70
2176	0f3a74c7612d4972997f50f4e450ab00	221	1415	1420	O	O	years
2177	0f3a74c7612d4972997f50f4e450ab00	223	1422	1425	O	O	Occ
2178	0f3a74c7612d4972997f50f4e450ab00	225	1427	1438	O	O	Agriculture
2179	0f3a74c7612d4972997f50f4e450ab00	228	1440	1441	O	O	2
2180	0f3a74c7612d4972997f50f4e450ab00	231	1447	1451	O	B-RESPONDENT	Decd
2181	0f3a74c7612d4972997f50f4e450ab00	233	1453	1457	B-RESPONDENT	I-RESPONDENT	Kalu
2182	0f3a74c7612d4972997f50f4e450ab00	234	1458	1459	O	O	S
2183	0f3a74c7612d4972997f50f4e450ab00	236	1460	1462	O	O	o.
2184	0f3a74c7612d4972997f50f4e450ab00	237	1463	1468	O	O	Nazir
2185	0f3a74c7612d4972997f50f4e450ab00	238	1469	1472	O	O	Ali
2186	0f3a74c7612d4972997f50f4e450ab00	240	1481	1484	O	O	L.R
2187	0f3a74c7612d4972997f50f4e450ab00	246	1499	1505	B-RESPONDENT	O	Mumtaj
2188	0f3a74c7612d4972997f50f4e450ab00	247	1506	1508	I-RESPONDENT	O	Bi
2189	0f3a74c7612d4972997f50f4e450ab00	248	1509	1510	O	O	W
2190	0f3a74c7612d4972997f50f4e450ab00	250	1511	1513	O	O	o.
2191	0f3a74c7612d4972997f50f4e450ab00	251	1514	1518	O	O	Late
2192	0f3a74c7612d4972997f50f4e450ab00	252	1519	1523	O	O	Kalu
2193	0f3a74c7612d4972997f50f4e450ab00	254	1525	1529	O	O	Aged
2194	0f3a74c7612d4972997f50f4e450ab00	255	1530	1535	O	O	Adult
2195	0f3a74c7612d4972997f50f4e450ab00	257	1537	1540	O	O	Occ
2196	0f3a74c7612d4972997f50f4e450ab00	259	1542	1551	O	O	Housewife
2197	0f3a74c7612d4972997f50f4e450ab00	261	1559	1560	O	O	b
2198	0f3a74c7612d4972997f50f4e450ab00	263	1562	1568	B-RESPONDENT	O	Ramjan
2199	0f3a74c7612d4972997f50f4e450ab00	264	1569	1570	O	O	S
2200	0f3a74c7612d4972997f50f4e450ab00	266	1571	1573	O	O	o.
2201	0f3a74c7612d4972997f50f4e450ab00	267	1574	1578	O	O	Late
2202	0f3a74c7612d4972997f50f4e450ab00	268	1579	1583	O	O	Kalu
2203	0f3a74c7612d4972997f50f4e450ab00	270	1585	1589	O	O	Aged
2204	0f3a74c7612d4972997f50f4e450ab00	271	1590	1595	O	O	Adult
2205	0f3a74c7612d4972997f50f4e450ab00	273	1597	1600	O	O	Occ
2206	0f3a74c7612d4972997f50f4e450ab00	275	1602	1613	O	O	Agriculture
2207	0f3a74c7612d4972997f50f4e450ab00	278	1622	1623	O	O	c
2208	0f3a74c7612d4972997f50f4e450ab00	280	1625	1631	B-RESPONDENT	B-RESPONDENT	Kubran
2209	0f3a74c7612d4972997f50f4e450ab00	281	1632	1635	I-RESPONDENT	I-RESPONDENT	Ali
2210	0f3a74c7612d4972997f50f4e450ab00	282	1636	1637	O	O	S
2211	0f3a74c7612d4972997f50f4e450ab00	284	1638	1640	O	O	o.
2212	0f3a74c7612d4972997f50f4e450ab00	285	1641	1645	O	O	Kalu
2213	0f3a74c7612d4972997f50f4e450ab00	287	1647	1651	O	O	Aged
2214	0f3a74c7612d4972997f50f4e450ab00	288	1652	1657	O	O	Adult
2215	0f3a74c7612d4972997f50f4e450ab00	290	1659	1662	O	O	Occ
2216	0f3a74c7612d4972997f50f4e450ab00	292	1664	1675	O	O	Agriculture
2217	0f3a74c7612d4972997f50f4e450ab00	295	1684	1685	O	O	d
2218	0f3a74c7612d4972997f50f4e450ab00	297	1687	1693	B-RESPONDENT	B-RESPONDENT	Jaajid
2219	0f3a74c7612d4972997f50f4e450ab00	298	1694	1697	I-RESPONDENT	I-RESPONDENT	Ali
2220	0f3a74c7612d4972997f50f4e450ab00	299	1698	1699	O	O	S
2221	0f3a74c7612d4972997f50f4e450ab00	301	1700	1702	O	O	o.
2222	0f3a74c7612d4972997f50f4e450ab00	302	1703	1707	O	O	Kalu
2223	0f3a74c7612d4972997f50f4e450ab00	304	1709	1713	O	O	Aged
2224	0f3a74c7612d4972997f50f4e450ab00	305	1714	1719	O	O	Adult
2225	0f3a74c7612d4972997f50f4e450ab00	307	1721	1724	O	O	Occ
2226	0f3a74c7612d4972997f50f4e450ab00	309	1726	1737	O	O	Agriculture
2227	0f3a74c7612d4972997f50f4e450ab00	312	1749	1750	O	O	R
2228	0f3a74c7612d4972997f50f4e450ab00	314	1751	1753	O	O	o.
2229	0f3a74c7612d4972997f50f4e450ab00	315	1753	1757	O	O	Gram
2230	0f3a74c7612d4972997f50f4e450ab00	316	1758	1766	O	O	Rasulpur
2231	0f3a74c7612d4972997f50f4e450ab00	317	1767	1773	O	O	Tehsil
2232	0f3a74c7612d4972997f50f4e450ab00	319	1775	1783	O	O	District
2233	0f3a74c7612d4972997f50f4e450ab00	320	1784	1789	O	O	Dewas
2234	0f3a74c7612d4972997f50f4e450ab00	323	1791	1792	O	O	3
2235	0f3a74c7612d4972997f50f4e450ab00	326	1798	1803	B-RESPONDENT	B-RESPONDENT	State
2236	0f3a74c7612d4972997f50f4e450ab00	328	1807	1811	I-RESPONDENT	I-RESPONDENT	M.P.
2237	0f3a74c7612d4972997f50f4e450ab00	330	1820	1829	O	I-RESPONDENT	Collector
2238	0f3a74c7612d4972997f50f4e450ab00	332	1831	1837	O	I-RESPONDENT	Dewas/
2239	0f3a74c7612d4972997f50f4e450ab00	334	1845	1849	O	I-RESPONDENT	Land
2240	0f3a74c7612d4972997f50f4e450ab00	335	1850	1861	O	I-RESPONDENT	Acquisition
2241	0f3a74c7612d4972997f50f4e450ab00	336	1862	1869	O	I-RESPONDENT	Officer
2242	0f3a74c7612d4972997f50f4e450ab00	338	1871	1883	O	I-RESPONDENT	Collectorate
2243	0f3a74c7612d4972997f50f4e450ab00	339	1884	1890	O	I-RESPONDENT	Office
2244	0f3a74c7612d4972997f50f4e450ab00	341	1892	1897	O	I-RESPONDENT	Dewas
2245	0f3a74c7612d4972997f50f4e450ab00	344	1899	1900	O	O	4
2246	0f3a74c7612d4972997f50f4e450ab00	347	1906	1918	B-RESPONDENT	B-RESPONDENT	Commissioner
2247	0f3a74c7612d4972997f50f4e450ab00	349	1920	1927	I-RESPONDENT	I-RESPONDENT	Revenue
2248	0f3a74c7612d4972997f50f4e450ab00	351	1929	1935	I-RESPONDENT	I-RESPONDENT	Ujjain
2249	0f3a74c7612d4972997f50f4e450ab00	352	1936	1944	I-RESPONDENT	I-RESPONDENT	Division
2250	0f3a74c7612d4972997f50f4e450ab00	356	1954	1966	O	I-RESPONDENT	Commissioner
2251	0f3a74c7612d4972997f50f4e450ab00	357	1967	1973	O	I-RESPONDENT	Office
2252	0f3a74c7612d4972997f50f4e450ab00	359	1975	1981	O	I-RESPONDENT	Ujjain
2253	0f3a74c7612d4972997f50f4e450ab00	362	2044	2058	O	O	---Respondents
2254	0f3a74c7612d4972997f50f4e450ab00	368	2138	2142	O	O	Shri
2255	0f3a74c7612d4972997f50f4e450ab00	369	2143	2149	B-LAWYER	B-LAWYER	Aviral
2256	0f3a74c7612d4972997f50f4e450ab00	370	2150	2155	I-LAWYER	I-LAWYER	Vikas
2257	0f3a74c7612d4972997f50f4e450ab00	371	2156	2161	I-LAWYER	I-LAWYER	Khare
2258	0f3a74c7612d4972997f50f4e450ab00	373	2163	2170	O	O	learned
2259	0f3a74c7612d4972997f50f4e450ab00	374	2171	2178	O	O	counsel
2260	0f3a74c7612d4972997f50f4e450ab00	377	2187	2193	O	O	Review
2261	0f3a74c7612d4972997f50f4e450ab00	378	2194	2204	O	O	Petitioner
2262	0f3a74c7612d4972997f50f4e450ab00	381	2216	2220	O	O	Shri
2263	0f3a74c7612d4972997f50f4e450ab00	382	2221	2227	B-LAWYER	B-LAWYER	Aditya
2264	0f3a74c7612d4972997f50f4e450ab00	383	2228	2232	I-LAWYER	I-LAWYER	Garg
2265	0f3a74c7612d4972997f50f4e450ab00	385	2234	2241	O	O	learned
2266	0f3a74c7612d4972997f50f4e450ab00	386	2242	2246	O	O	Govt
2267	0f3a74c7612d4972997f50f4e450ab00	388	2248	2256	O	O	Advocate
2268	0f3a74c7612d4972997f50f4e450ab00	390	2261	2272	O	O	respondents
2269	0f3a74c7612d4972997f50f4e450ab00	392	2273	2278	O	O	State
2270	0f3a74c7612d4972997f50f4e450ab00	395	2290	2294	O	O	Shri
2271	0f3a74c7612d4972997f50f4e450ab00	396	2295	2301	B-LAWYER	B-LAWYER	Rajeev
2272	0f3a74c7612d4972997f50f4e450ab00	397	2302	2307	I-LAWYER	I-LAWYER	Kumar
2273	0f3a74c7612d4972997f50f4e450ab00	398	2308	2312	I-LAWYER	I-LAWYER	Jain
2274	0f3a74c7612d4972997f50f4e450ab00	400	2314	2322	O	O	Advocate
2275	0f3a74c7612d4972997f50f4e450ab00	402	2326	2332	O	O	behalf
2276	0f3a74c7612d4972997f50f4e450ab00	404	2336	2340	O	O	Shri
2277	0f3a74c7612d4972997f50f4e450ab00	405	2341	2345	B-LAWYER	B-LAWYER	K.L.
2278	0f3a74c7612d4972997f50f4e450ab00	406	2346	2352	I-LAWYER	I-LAWYER	Hardia
2279	0f3a74c7612d4972997f50f4e450ab00	409	2359	2366	O	O	learned
2280	0f3a74c7612d4972997f50f4e450ab00	410	2367	2374	O	O	counsel
2281	0f3a74c7612d4972997f50f4e450ab00	412	2379	2390	O	O	respondents
2282	0f3a74c7612d4972997f50f4e450ab00	413	2391	2395	O	O	No.1
2283	0f3a74c7612d4972997f50f4e450ab00	415	2399	2400	O	O	3
2284	0f3a74c7612d4972997f50f4e450ab00	417	2404	2408	O	O	R.P.
2285	0f3a74c7612d4972997f50f4e450ab00	420	2413	2422	O	O	1399/2017
2286	0f3a74c7612d4972997f50f4e450ab00	423	2444	2455	O	O	respondents
2287	0f3a74c7612d4972997f50f4e450ab00	424	2456	2460	O	O	No.1
2288	0f3a74c7612d4972997f50f4e450ab00	426	2463	2464	O	O	2
2289	0f3a74c7612d4972997f50f4e450ab00	428	2468	2472	O	O	R.P.
2290	0f3a74c7612d4972997f50f4e450ab00	429	2473	2485	O	O	No.1401/2017
2291	0f3a74c7612d4972997f50f4e450ab00	437	2596	2597	O	O	2
2292	0f3a74c7612d4972997f50f4e450ab00	441	2667	2671	O	O	R.P.
2293	0f3a74c7612d4972997f50f4e450ab00	442	2672	2675	O	O	Nos
2294	0f3a74c7612d4972997f50f4e450ab00	444	2677	2686	O	O	1399/2017
2295	0f3a74c7612d4972997f50f4e450ab00	447	2762	2771	O	O	1401/2017
2296	0f3a74c7612d4972997f50f4e450ab00	449	2811	2816	O	O	Order
2297	0f5889925f64410eab7028525b3c2275	2	8	14	O	O	regard
2298	0f5889925f64410eab7028525b3c2275	4	18	27	B-PRECEDENT	B-PRECEDENT	Rohitbhai
2299	0f5889925f64410eab7028525b3c2275	5	28	36	I-PRECEDENT	I-PRECEDENT	Jivanlal
2300	0f5889925f64410eab7028525b3c2275	6	37	42	I-PRECEDENT	I-PRECEDENT	Patel
2301	0f5889925f64410eab7028525b3c2275	7	43	45	I-PRECEDENT	I-PRECEDENT	vs
2302	0f5889925f64410eab7028525b3c2275	8	46	51	I-PRECEDENT	I-PRECEDENT	State
2303	0f5889925f64410eab7028525b3c2275	10	55	62	I-PRECEDENT	I-PRECEDENT	Gujarat
2304	0f5889925f64410eab7028525b3c2275	11	63	70	O	O	decided
2305	0f5889925f64410eab7028525b3c2275	13	74	81	O	B-COURT	hon'ble
2306	0f5889925f64410eab7028525b3c2275	14	82	86	B-COURT	I-COURT	Apex
2307	0f5889925f64410eab7028525b3c2275	15	87	92	I-COURT	I-COURT	Court
2308	0f5889925f64410eab7028525b3c2275	17	96	99	B-CASE_NUMBER	B-CASE_NUMBER	Crl
2309	0f5889925f64410eab7028525b3c2275	18	100	106	I-CASE_NUMBER	I-CASE_NUMBER	Appeal
2310	0f5889925f64410eab7028525b3c2275	21	111	119	I-CASE_NUMBER	I-CASE_NUMBER	508/2019
2311	0f5889925f64410eab7028525b3c2275	22	120	127	O	O	decided
2312	0f5889925f64410eab7028525b3c2275	24	131	141	B-DATE	B-DATE	15.03.2019
2313	0f5889925f64410eab7028525b3c2275	29	155	159	O	O	held
2314	0f61d68eb371492b837a03d3c5b5d505	3	12	20	O	O	manifest
2315	0f61d68eb371492b837a03d3c5b5d505	6	28	35	O	O	reading
2316	0f61d68eb371492b837a03d3c5b5d505	8	39	46	B-PROVISION	B-PROVISION	Section
2317	0f61d68eb371492b837a03d3c5b5d505	9	47	51	I-PROVISION	I-PROVISION	3(13
2318	0f61d68eb371492b837a03d3c5b5d505	13	60	63	O	O	Act
2319	0f61d68eb371492b837a03d3c5b5d505	18	76	80	O	O	land
2320	0f61d68eb371492b837a03d3c5b5d505	19	81	85	O	O	held
2321	0f61d68eb371492b837a03d3c5b5d505	21	89	97	O	O	occupied
2322	0f61d68eb371492b837a03d3c5b5d505	23	102	110	O	O	purposes
